sample_idx,mode,architecture,model_id,xai_method,layer,true_label,pred_label,target_label,has_classifier,corr_pca_xai,soft_iou_pca_xai,lsas
797,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,15,-1,-1,False,-0.5109983086585999,0.08433105796575546,-0.2133336253464222
798,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,15,-1,-1,False,-0.5814496278762817,0.4205204248428345,-0.08046460151672363
799,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,15,-1,-1,False,-0.04137733578681946,0.3550615906715393,0.15684212744235992
800,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.00989570003002882,0.3315482437610626,0.17072197189554572
801,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.2166496068239212,0.427183598279953,0.1052669957280159
802,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.6861188411712646,0.39441385865211487,0.5402663499116898
803,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.26534464955329895,0.3866763114929199,0.32601048052310944
804,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.08715875446796417,0.34723129868507385,0.217195026576519
805,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.5371950268745422,0.4342014789581299,0.48569825291633606
806,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.7935938835144043,0.3933098614215851,0.5934518724679947
807,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.8163838386535645,0.394897997379303,0.6056409180164337
808,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.04467923939228058,0.4773888885974884,0.2163548246026039
809,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.5022911429405212,0.3866903781890869,0.4444907605648041
810,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.28863462805747986,0.24595361948013306,0.26729412376880646
811,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.21039550006389618,0.45609959959983826,0.12285204976797104
812,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.5061755776405334,0.2973001003265381,0.40173783898353577
813,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.7545672655105591,0.2651554346084595,0.5098613500595093
814,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.8349273800849915,0.47204527258872986,0.6534863263368607
815,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.6323463320732117,0.4027325212955475,0.5175394266843796
816,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.7451462149620056,0.41177958250045776,0.5784628987312317
817,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.3606841266155243,0.35958805680274963,-0.0005480349063873291
818,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.22066235542297363,0.17169049382209778,0.1961764246225357
819,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.7257941365242004,0.4644283652305603,0.5951112508773804
820,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.3255399167537689,0.39773258566856384,0.03609633445739746
821,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.6847105622291565,0.2542355954647064,0.46947307884693146
822,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.11847967654466629,0.3655712902545929,0.2420254833996296
823,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.5820484757423401,0.25665855407714844,0.41935351490974426
824,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.14957129955291748,0.4581476151943207,0.1542881578207016
825,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.0672825500369072,0.1875499039888382,0.0601336769759655
826,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.023076185956597328,0.3160838186740875,0.16958000231534243
827,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.4581126868724823,0.29421553015708923,0.37616410851478577
828,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.0175800584256649,0.4972686469554901,0.2574243526905775
829,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.007963424548506737,0.3687140643596649,0.1803753199055791
830,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.8560600876808167,0.5188735127449036,0.6874668002128601
831,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.013307460583746433,0.2266431599855423,0.10666784970089793
832,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.04516778141260147,0.39651501178741455,0.220841396600008
833,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.5888689756393433,0.43431660532951355,0.5115927904844284
834,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.6311127543449402,0.349648118019104,0.4903804361820221
835,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.18831796944141388,0.3241848647594452,0.06793344765901566
836,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.46834272146224976,0.39343395829200745,0.4308883398771286
837,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.7710769176483154,0.340309739112854,0.5556933283805847
838,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.28283780813217163,0.4310195744037628,0.0740908831357956
839,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.5302239060401917,0.46469584107398987,0.49745987355709076
840,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.7890424728393555,0.3622688949108124,0.5756556838750839
841,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.6570468544960022,0.3910108208656311,0.5240288376808167
842,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.10259253531694412,0.32357901334762573,0.1104932390153408
843,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.6873223185539246,0.27607110142707825,0.4816967099905014
844,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.1456056535243988,0.3853145241737366,0.11985443532466888
845,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.8105604648590088,0.4022692143917084,0.6064148396253586
846,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.2515566349029541,0.34485936164855957,0.046651363372802734
847,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.6262947916984558,0.443975031375885,0.5351349115371704
848,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,-0.2124764323234558,0.3118186593055725,0.04967111349105835
849,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,16,-1,-1,False,0.7044746279716492,0.33090054988861084,0.51768758893013
850,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.0014949276810511947,0.4131085276603699,0.20580679998965934
851,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.19905993342399597,0.41038352251052856,0.1056617945432663
852,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.5287790894508362,0.30381450057029724,0.4162967950105667
853,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.15062086284160614,0.40985995531082153,0.1296195462346077
854,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.29115331172943115,0.3701988756656647,0.3306760936975479
855,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.1427084356546402,0.3680109977722168,0.1126512810587883
856,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.02911647967994213,0.35079893469810486,0.16084122750908136
857,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.3258132338523865,0.49590015411376953,0.410856693983078
858,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.3698100745677948,0.4636518061161041,0.41673094034194946
859,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.2657574415206909,0.37885695695877075,0.32230719923973083
860,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.3455086052417755,0.2605621814727783,-0.042473211884498596
861,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.11311995983123779,0.2618957459926605,0.07438789308071136
862,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.0006996348383836448,0.2941019535064697,0.14670115933404304
863,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.08730068057775497,0.3228497803211212,0.11777454987168312
864,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.08144582062959671,0.3000662624835968,0.19075604155659676
865,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.7068602442741394,0.40093091130256653,0.553895577788353
866,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.0492003858089447,0.3205859363079071,0.1848931610584259
867,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.8860331177711487,0.3712638318538666,0.6286484748125076
868,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.3360252380371094,0.30042850971221924,0.3182268738746643
869,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.037155915051698685,0.4405701160430908,0.20170710049569607
870,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.7241607308387756,0.3448754549026489,0.5345180928707123
871,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.7655754685401917,0.24499183893203735,0.5052836537361145
872,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.885506272315979,0.4154096841812134,0.6504579782485962
873,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.13782037794589996,0.30177727341651917,0.0819784477353096
874,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.7886019349098206,0.3799792528152466,0.5842905938625336
875,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.5938722491264343,0.4757707715034485,0.5348215103149414
876,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.8263373374938965,0.40709447860717773,0.6167159080505371
877,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.03520827740430832,0.41289788484573364,0.22405308112502098
878,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.1587698757648468,0.43712547421455383,0.2979476749897003
879,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.5524721741676331,0.3986503779888153,0.4755612760782242
880,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.15691284835338593,0.4060988426208496,0.28150584548711777
881,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.3271624743938446,0.28693318367004395,0.3070478290319443
882,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.6179100275039673,0.3999801278114319,0.5089450776576996
883,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.4821533262729645,0.39070582389831543,0.43642957508563995
884,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.36123520135879517,0.33670610189437866,-0.012264549732208252
885,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.6993995904922485,0.3022070825099945,0.5008033365011215
886,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.1136208027601242,0.4788837134838104,0.1826314553618431
887,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.053687695413827896,0.4786774218082428,0.21249486319720745
888,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.31372928619384766,0.31062424182891846,-0.0015525221824645996
889,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.7491182684898376,0.4056299030780792,0.5773740857839584
890,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.42822951078414917,0.314174622297287,0.3712020665407181
891,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.7683226466178894,0.35025495290756226,0.5592887997627258
892,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.4764019548892975,0.3253824710845947,0.4008922129869461
893,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.45647433400154114,0.27703240513801575,0.36675336956977844
894,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.3065085709095001,0.3125179409980774,0.0030046850442886353
895,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.09867509454488754,0.4236447513103485,0.261159922927618
896,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.7574552297592163,0.3886198401451111,0.5730375349521637
897,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.8034676909446716,0.41593417525291443,0.609700933098793
898,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,-0.1887873411178589,0.39626073837280273,0.10373669862747192
899,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,17,-1,-1,False,0.6655123829841614,0.47659263014793396,0.5710525065660477
900,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,18,-1,-1,False,0.24145090579986572,0.3054972290992737,0.2734740674495697
901,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,18,-1,-1,False,0.25697821378707886,0.2461407482624054,0.2515594810247421
902,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,18,-1,-1,False,-0.19086235761642456,0.21875576674938202,0.01394670456647873
903,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,18,-1,-1,False,0.46428725123405457,0.4494706094264984,0.4568789303302765
904,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,18,-1,-1,False,0.5060474276542664,0.4100588262081146,0.4580531269311905
905,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,18,-1,-1,False,0.5092810988426208,0.4228872060775757,0.46608415246009827
906,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,18,-1,-1,False,0.011993302032351494,0.28613927960395813,0.1490662908181548
